Multi-ROI
nROIs,13,
Lifetime-ROI8-ch2,0.763684846878357,0.730115667077765,0.706935962992673,0.762100740532151,0.758990943705703,0.72275707342452,0.69419469455751,0.699736000515389,0.669711122472631,0.709353988176305,0.705020099424768,0.688372903096881,0.694850725120621,0.705677929148385,0.699166995043038,0.718032057741866,0.683107816982004,0.658390570765437,0.65972895426425,0.65199267417234,0.681153157479125,0.680077920999404,0.624870489608791,0.665568285465384,0.696414694122144,0.691357270954977,0.657064150151065,0.741095973237935,0.800466574874574,0.754835272939441,0.765722356085039,0.720734788287221,0.669067928671399,0.719818456361415,0.743940229598607,0.686718248357255,0.726808899042821,0.76582542427603,0.722322903327781,0.715679799844315,0.776937077263126,0.68327166511125,0.772874384510704,0.783338276447806,0.7726056982897,0.749136929831406,0.776356807528042,0.757618247901179,0.807187276401718,0.81051491720228,
Lifetime-ROI9-ch2,0.889230166055862,0.890735115978346,0.777183220757023,0.895826617942947,0.94953136900147,0.783981472368641,0.828946152750656,0.844352302087594,0.811411673638249,0.771345645409882,0.775990982774854,0.783822160777808,0.803636205770675,0.835736309479785,0.756734190561477,0.773646452963361,0.760586332092367,0.764675986687382,0.768817395367797,0.740915844949255,0.797400192757712,0.751393139441553,0.759903872663075,0.770947098811212,0.710082320911432,0.740976974565299,0.790443167742456,0.869777866665342,0.890070124791535,0.9245790472693,0.912756475042503,0.849227719657086,0.89165285678226,0.833916169001494,0.898243880806023,0.861376896905059,0.856022933473704,0.900888885272132,0.917942423460081,0.887024129607383,0.871167780483805,0.90187467195402,0.884732927630355,0.965782803230689,0.938129003999931,0.961078498937789,0.847330420194173,0.912823437376378,0.888237727545017,0.935349618755096,
Lifetime-ROI10-ch2,1.09138456436094,1.02800233952208,1.03981034376035,1.08448542507725,0.930706947135125,0.981693242170516,0.972604696897005,0.97304035799604,0.946907794873244,0.919978196546286,0.922693140988148,0.883191875239178,0.885314516182623,0.945398698205254,0.913672386989201,0.852399626715647,0.972357310266929,0.829098815370294,0.888837744071958,0.84977954152992,0.83172027789626,0.892560815580197,0.867371874602236,0.988248743242403,1.00182049170365,0.946874738112377,1.05333267383654,1.08842661043153,1.07417663032096,1.1715682354142,1.04473936328453,0.985705503392565,1.0820196874588,1.09557897068868,1.12959871248147,1.19007077005546,1.11770826120934,1.1176734346964,1.04746961111025,1.11425201175422,1.08075159587163,1.08581725748657,1.11277508405656,0.954838824042147,1.14345965348944,1.08638403434483,1.12247620110191,1.10845587486024,1.04321967109921,1.13975308638832,
Lifetime-ROI11-ch2,1.07982429600715,1.06805049706421,1.06465943405677,0.924320586083716,1.1102713916301,0.933972948208198,1.00250194492401,0.987368545456289,0.954805119630123,1.01099675519609,0.899143357382525,0.995744859540338,0.917243894969669,0.921641143961805,0.797889780584933,0.941954966886525,0.968194980975245,0.852461239031901,0.955469620379594,1.019594428627,0.862705843327546,0.887499495741173,0.893459065760861,0.89718511765072,0.85780871279846,0.953399228648171,1.05809535315806,1.04810850451025,1.11688351934662,1.10961936956595,1.15791822434135,0.973922481048545,0.989687521832529,1.01056634112459,1.07380025969138,1.06529924915182,1.07783318883038,1.11181019786307,1.28306194503096,1.010911062103,1.02090767799529,1.09427941014061,1.00569232166368,1.06153803383181,1.1155549083487,1.04756155897418,1.14436767854401,1.15297495001682,1.02829398713589,1.09045709894787,
Lifetime-ROI12-ch2,0.935751877345445,1.00434320879869,1.03683203940071,0.971628892715525,0.93117494558386,0.941740481282375,0.909248297393563,0.951318473233528,0.857359597874758,0.950952006658918,0.899480949759162,0.846748427696045,0.840336440308323,0.861353841689337,0.934198558993603,0.820178238566659,0.851392006370596,0.831771574138688,0.913369090258494,0.797477538243999,0.807546411134902,0.909701108707658,0.792049823414088,0.913990331842348,0.841761683799926,0.878601442991615,0.922668423349859,0.913062580799058,0.963489091838505,0.968653650298855,0.963620096174852,0.819935200662198,0.846481521183497,0.869957998481586,0.917459105516278,0.857720534747112,0.868809573222014,0.964626136234599,0.934558155925316,0.904369376578037,0.845363950352283,0.912256450341476,0.902307553521629,0.918309983754765,0.950168147927587,0.870157602714513,0.965821358842235,0.87710286296248,0.87570588512653,0.952739529238422,
Lifetime-ROI13-ch2,0.987545449171526,0.975480382292775,1.04788015977459,1.04258775652622,1.04870733186621,0.978708743061314,0.987472188116628,1.01435484739079,0.929082470421891,0.94729932240143,0.961387933488337,0.870983538052185,0.882878526512601,0.964973182798387,0.893042507745925,0.918821455085054,0.867620769850197,0.87256692719813,0.879483950305038,0.815777375080291,0.844908444351727,0.873465086038453,0.870762358965518,0.839241788479939,0.849482739733,0.888475446142266,0.945211761617051,0.999453020995236,0.98049851296157,1.01591039147359,0.898984794148661,0.936362346717433,0.886903673283144,1.01572263071512,0.860503091211447,1.00065612844583,1.02916038852589,0.994758113542148,0.940230534882459,0.975041406186553,0.960201418002352,1.00020363171625,1.01139970904325,1.04987153825969,1.0090618536837,1.02672185705645,1.03413597820561,1.04908424589401,0.985985151252112,1.02918739092661,
Lifetime-ROI14-ch2,1.25249522309946,1.3087354253812,1.21020701298278,1.41134617661488,1.38884179170721,1.32101555778049,1.34098605975842,1.32630696737664,1.24534525854714,1.203043971636,1.29972831659767,1.34497686478259,1.25787428555698,1.18618386449184,1.17218473742368,1.23546040578378,1.23448889394798,1.13422149960767,1.30163055691317,1.20969024974783,1.06781150463487,1.04664528628107,1.15827740871074,1.4537449988931,1.3307651793077,1.31717036299006,1.49318140462719,1.41956243083059,1.35283265330206,1.33686510079398,1.39346772998922,1.3602987601811,1.31281885174722,1.46949958138371,1.45656762076062,1.50792047471342,1.32566213703535,1.40871569929332,1.51259698197745,1.4065237865837,1.37364748591071,1.34525245417395,1.40072231630037,1.32299487367973,1.49261433301181,1.51097402486253,1.41652629867424,1.38606788910003,1.43608233652324,1.39087833489893,
Lifetime-ROI15-ch2,1.29850697796102,1.35008749827797,1.30765938818467,1.40475515864573,1.46117315032942,1.31698745956463,1.2414203268072,1.22148508453734,1.20409653926344,1.17803041529824,1.23873322998652,1.33874538104403,1.2955918804379,1.22386369604487,1.2583455155015,1.26654079486932,1.28777664418391,1.28322886930998,1.17618697373675,1.25596445711094,1.18742650812451,1.36661179730717,1.19223906033979,1.22147951139737,1.25047032111566,1.33099312376375,1.39049258900172,1.40626528999701,1.45268203181472,1.46127469010959,1.39210652336763,1.36913291170373,1.38766445981587,1.31048817193204,1.46525343730464,1.38737438699047,1.44640093412851,1.44303497178531,1.47720756056119,1.39660083693614,1.32078005343436,1.46593210173411,1.58146986856548,1.45227519322822,1.5074741685134,1.34020093572945,1.40950164142893,1.39351839561501,1.44855633061099,1.45930550655568,

Lifetime_fit-ROI2-ch1,2.1976651580421,2.20690306512646,2.20969442700719,2.19331682351415,2.18638324885046,2.18948879363621,2.21316042123183,2.20221026861386,2.20253022217768,2.20927818225656,2.20788166499599,2.210981578321,2.20629777209849,2.20855413562824,2.20889309479551,2.19637084840234,2.20700078481782,2.20063060055867,2.19996659104271,2.21062993711318,2.20016641580036,2.20426891157997,2.20171247900631,2.19863697742895,2.19425694386001,2.18087566524055,2.19667263710292,2.19580720671745,2.19222243828308,2.2088957416737,2.20114064842917,2.20100671450704,2.19515387280883,2.197465069046,2.19656508281102,2.18681829986405,2.19913926793589,2.20680591417593,2.20916758471393,2.20390001591222,2.2072949293659,2.19880490397766,2.2001146770469,2.2004389021119,2.20321473880893,2.20836714965499,2.20787768027364,2.20061227604908,2.20684677120657,2.208167702503,
Lifetime_fit-ROI3-ch1,2.31640804100924,2.3288982521073,2.31911267228184,2.31541570039472,2.32546429695223,2.33304515690261,2.31948295304806,2.32327515906422,2.32222243178146,2.34271227421425,2.35674392253259,2.3573471121628,2.3301000841748,2.34056406349926,2.34572536764504,2.3220323327227,2.33735090098481,2.34165437442381,2.32451664558909,2.33771351303971,2.35101452175131,2.35269627444655,2.32634353637015,2.31473598722723,2.33872654907861,2.3190009760577,2.32569134584903,2.30740995779706,2.31404062113248,2.31759265706508,2.32052356468355,2.31171957347298,2.31826346028395,2.30771633286367,2.30866766884638,2.298805753059,2.32236567116283,2.31188596105045,2.30985152227369,2.29913637275625,2.33017691717967,2.31943523845276,2.31474343794456,2.33966113499032,2.31989254244967,2.31224958945438,2.30488978880048,2.33036449441323,2.33150329361097,2.32305589399474,
Lifetime_fit-ROI4-ch1,2.2253843056935,2.19886197349328,2.23791950083673,2.24248766698416,2.21740835462534,2.25286218446668,2.22808800036315,2.23724044973318,2.24372926595713,2.24690697018813,2.23445125500589,2.26514977011788,2.23121446326102,2.24685905651624,2.25401868133371,2.23246096591416,2.24710129000106,2.25805286366336,2.28928106636221,2.23491744177583,2.24964487216093,2.28034036663211,2.25978232153718,2.24223581974944,2.24377464906676,2.23448647745572,2.23485911994695,2.27498511618903,2.27163328925687,2.2473242616366,2.28154566878659,2.24324124716007,2.26278787181263,2.19957177403516,2.23074776347634,2.25905196539102,2.25410567862653,2.24275932315386,2.28681043449215,2.25936772737521,2.28691805720241,2.26880155758268,2.31587601545588,2.27340859957442,2.29818370139595,2.27062959159281,2.30458989366676,2.30170783673001,2.26499768254203,2.30646562857962,
Lifetime_fit-ROI6-ch1,2.18045041403901,2.18295313251508,2.18865062182886,2.18011964908197,2.17726400456674,2.18649203542775,2.18079145157186,2.17127880025448,2.18311673280302,2.17637881651847,2.18675855568783,2.19300801830344,2.17890673779144,2.17809913656306,2.18017362437347,2.19964848081663,2.18599865931996,2.17224436193491,2.18720198617836,2.19478603082887,2.17168205977051,2.18297195682241,2.19022334078585,2.18250395251095,2.1818750030556,2.14943749440886,2.16507843850829,2.15242036830889,2.17082785757753,2.15545934669489,2.17910618509693,2.16121298447993,2.15684789261786,2.16687520108195,2.15840977076596,2.17815902901736,2.15672322072836,2.16433919398253,2.16834462101303,2.17508384958502,2.17446548609639,2.17210541795048,2.17453475819882,2.18287103329009,2.17229703304354,2.16774863891642,2.18210244812108,2.17113193593967,2.18223326178505,2.18392447959982,
Lifetime_fit-ROI7-ch1,2.17053947655431,2.19126504793587,2.18173315524859,2.16757426211337,2.17560996483732,2.17543975005435,2.18368857514945,2.16902479292699,2.17935004510558,2.17618174824714,2.18070785829124,2.18363123475145,2.17314260222972,2.16888064991171,2.19456257191113,2.17784022011167,2.17494447489101,2.17801155183139,2.17713300735834,2.16591251599445,2.15486514469477,2.16894871411136,2.16308646790624,2.16518028426078,2.17084805166904,2.13766465907464,2.13874249818041,2.15390755073551,2.1725963497897,2.15112528167532,2.16474751862365,2.15752796136149,2.15795365385029,2.14280433475822,2.1561941356367,2.17027439775682,2.1774285002533,2.15970075928421,2.15925326545201,2.16758318034391,2.17117856688073,2.17054350776315,2.1559777528265,2.17447982133856,2.16873472218705,2.16436517943452,2.16039100191372,2.15917545570146,2.17984040665861,2.16155728605043,
